vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount,tip_amount
CMT,1,1,781,2.5,CRD,11.5,2.4
CMT,1,1,434,1.1,CSH,6.5,0.0
CMT,1,1,623,1.3,CRD,9.0,1.9
CMT,1,1,1131,5.4,CSH,19.5,0.0
CMT,1,1,1506,3.2,CRD,17.5,3.6
CMT,1,1,524,1.4,CSH,8.0,0.0
CMT,1,1,418,1.3,CSH,7.0,0.0
CMT,1,1,248,0.4,CSH,4.5,0.0
CMT,1,1,209,0.7,CRD,4.5,1.0
CMT,1,1,520,2.8,CRD,10.5,1.5
CMT,1,2,2239,1.8,CSH,21.5,0.0
CMT,1,1,378,0.9,CSH,6.0,0.0
CMT,1,1,316,1.0,CSH,6.0,0.0
CMT,1,1,477,1.3,CRD,7.0,1.0
CMT,1,1,603,3.1,CRD,11.0,1.0
CMT,1,1,582,1.6,CRD,8.5,1.0
CMT,1,1,499,0.9,CRD,7.0,1.5
CMT,1,1,865,8.4,CRD,24.5,7.65
CMT,1,1,495,1.4,CRD,7.5,2.0
CMT,1,1,530,2.9,CSH,11.0,0.0
VTS,1,1,1320,8.65,CSH,26.5,0.0
VTS,1,1,720,1.44,CRD,9.5,2.38
VTS,1,1,1140,5.21,CRD,19.0,1.0
VTS,1,1,780,2.76,CSH,11.5,0.0
CMT,1,1,645,1.5,CSH,8.5,0.0
CMT,1,1,955,1.4,CSH,11.5,0.0
CMT,1,1,284,0.6,CSH,5.0,0.0
CMT,1,1,700,3.2,CSH,12.0,0.0
CMT,1,1,725,3.7,CRD,13.5,2.9
CMT,1,1,666,1.2,CSH,8.5,0.0
CMT,1,1,1521,4.0,CSH,18.5,0.0
CMT,1,1,714,2.2,CSH,10.0,0.0
CMT,1,1,828,2.2,CSH,11.0,0.0
CMT,1,1,725,2.7,CSH,11.0,0.0
VTS,1,1,240,0.89,CSH,5.0,0.0
VTS,1,2,1920,11.43,CSH,35.5,0.0
VTS,1,1,1920,10.64,CRD,33.0,5.0
VTS,1,1,420,0.94,CSH,6.0,0.0
VTS,1,2,360,0.32,CSH,5.5,0.0
CMT,1,1,578,1.7,CRD,9.0,1.9
CMT,1,1,657,3.1,CSH,11.5,0.0
CMT,1,1,594,2.3,CRD,10.0,2.1
CMT,1,2,940,4.4,CRD,16.0,2.88
CMT,1,3,449,1.2,CSH,7.0,0.0
CMT,1,1,1056,3.5,CRD,15.0,4.0
CMT,1,1,537,0.7,CRD,7.0,1.5
CMT,1,1,372,1.6,CSH,7.5,0.0
CMT,1,1,887,2.2,CRD,11.5,2.4
CMT,1,1,1378,7.0,CRD,23.5,1.5
CMT,1,1,313,0.9,CSH,5.5,0.0
CMT,1,1,220,0.8,CRD,5.0,1.0
CMT,1,1,129,0.5,CRD,4.0,1.5
CMT,1,1,690,1.6,CRD,9.5,2.2
VTS,1,1,1740,6.59,CRD,26.0,5.3
VTS,1,2,240,0.9,CRD,5.0,1.0
VTS,1,2,1740,3.37,CSH,18.0,0.0
VTS,1,2,900,1.76,CRD,10.5,1.0
VTS,1,3,1440,9.61,CRD,30.0,6.1
VTS,1,1,720,2.27,CSH,11.0,0.0
VTS,1,2,360,0.68,CSH,5.5,0.0
VTS,1,2,1260,7.23,CSH,23.5,0.0
VTS,1,2,360,1.17,CSH,6.0,0.0
VTS,1,5,180,0.54,CRD,4.5,0.9
VTS,1,5,300,0.71,CSH,5.5,0.0
VTS,1,5,660,2.71,CSH,11.0,0.0
VTS,1,5,240,0.93,CSH,5.5,0.0
VTS,1,5,420,0.65,CSH,6.0,0.0
CMT,1,1,698,3.9,CRD,14.0,3.0
CMT,1,4,727,1.7,CRD,10.0,5.0
CMT,1,1,211,0.9,CRD,5.0,1.0
CMT,1,1,681,1.1,CSH,9.0,0.0
CMT,1,1,190,1.1,CSH,5.5,0.0
CMT,1,2,358,1.1,CRD,6.0,1.4
CMT,1,1,540,2.0,CRD,9.5,1.5
CMT,1,1,509,2.3,CRD,9.0,1.5
CMT,1,1,230,1.1,CRD,5.5,1.3
CMT,3,1,2075,14.9,CRD,62.5,13.0
CMT,2,1,1429,17.8,CRD,52.0,10.5
CMT,1,1,267,0.8,CRD,5.5,1.95
CMT,1,1,176,0.7,CSH,4.5,0.0
CMT,1,1,290,0.8,CRD,5.0,1.6
VTS,1,1,360,1.08,CSH,6.0,0.0
VTS,1,1,840,1.74,CRD,10.5,2.1
VTS,1,1,1080,4.63,CRD,18.0,1.5
VTS,1,1,660,1.47,CRD,8.5,1.0
VTS,1,1,1980,3.15,CSH,20.5,0.0
VTS,1,1,480,1.27,CSH,7.5,0.0
CMT,1,1,254,0.8,CSH,5.0,0.0
CMT,1,1,307,1.0,CRD,5.5,1.3
CMT,1,1,1277,5.6,CRD,20.5,1.0
CMT,1,1,444,1.7,CSH,7.5,0.0
CMT,1,1,147,0.5,CSH,4.0,0.0
CMT,1,1,256,0.5,CRD,4.5,1.0
CMT,1,1,1401,4.2,CRD,18.5,4.0
CMT,1,1,389,1.6,CSH,7.0,0.0
CMT,1,2,558,1.8,CRD,8.5,1.0
VTS,1,1,960,2.64,CSH,12.5,0.0
VTS,1,2,300,0.78,CSH,5.5,0.0
VTS,1,2,480,1.59,CRD,8.0,0.0
VTS,1,1,840,3.43,CRD,14.0,3.5
VTS,1,1,600,2.16,CRD,9.5,1.0
CMT,1,1,611,0.4,CSH,7.5,0.0
CMT,1,2,188,0.3,CRD,4.0,1.12
CMT,1,1,923,2.9,CRD,12.5,2.6
CMT,1,1,383,0.7,CSH,6.0,0.0
CMT,1,1,174,0.7,CSH,4.5,0.0
CMT,1,1,239,0.8,CRD,5.0,1.3
VTS,1,6,900,2.96,CRD,13.0,2.7
VTS,1,6,1320,3.31,CRD,16.0,3.4
VTS,1,6,780,2.74,CRD,11.5,1.75
VTS,1,6,600,3.91,CSH,13.0,0.0
VTS,1,6,600,3.07,CSH,11.0,0.0
VTS,1,6,300,1.36,CRD,6.5,1.75
VTS,1,6,1320,5.31,CSH,18.5,0.0
VTS,1,6,360,1.1,CSH,6.5,0.0
VTS,1,1,1500,17.26,CRD,46.5,10.37
VTS,1,1,600,2.37,CRD,9.5,1.9
CMT,1,1,445,1.0,CSH,7.0,0.0
CMT,1,1,445,0.9,CRD,6.5,1.5
CMT,1,1,1267,4.8,CRD,19.5,2.0
CMT,1,1,755,2.5,CRD,11.5,2.4
CMT,1,1,453,0.7,DIS,6.5,0.0
CMT,1,1,345,0.9,CSH,6.0,0.0
CMT,1,1,281,1.2,CRD,6.0,1.0
CMT,1,2,980,8.6,CRD,26.0,0.0
CMT,1,1,520,1.1,CSH,7.5,0.0
CMT,1,2,1057,1.9,CSH,12.5,0.0
CMT,1,2,1503,2.2,CRD,16.5,4.5
CMT,1,1,859,1.0,CRD,10.0,1.0
CMT,1,1,310,0.7,CSH,5.5,0.0
CMT,1,1,777,1.4,CSH,10.0,0.0
CMT,1,1,1570,6.7,CRD,23.5,3.0
CMT,1,1,479,1.6,CSH,8.0,0.0
CMT,1,1,361,1.7,CRD,7.0,1.0
CMT,1,1,343,1.2,CRD,6.5,1.5
CMT,1,3,397,2.0,CRD,8.5,1.9
CMT,1,1,398,1.3,CRD,7.0,1.6
CMT,1,1,411,1.5,CSH,7.0,0.0
CMT,1,2,533,1.0,CSH,7.5,0.0
CMT,1,2,1787,14.0,CSH,41.5,0.0
CMT,1,1,792,3.5,CSH,13.5,0.0
CMT,1,1,826,4.5,CRD,15.0,1.0
CMT,1,2,756,2.8,CSH,11.5,0.0
CMT,1,2,427,1.0,CSH,6.5,0.0
CMT,1,1,817,6.9,CRD,21.5,3.0
CMT,4,1,1858,16.9,CRD,55.0,17.38
CMT,1,1,603,2.7,CRD,11.0,2.3
CMT,1,2,317,0.8,CSH,5.5,0.0
CMT,1,3,446,0.8,CRD,6.5,1.4
CMT,1,1,362,0.8,CRD,6.0,0.5
CMT,1,1,599,3.4,CRD,11.5,1.5
CMT,1,1,840,4.1,CRD,14.5,2.0
CMT,1,1,1203,4.8,CSH,18.0,0.0
CMT,1,1,755,3.1,CRD,12.5,2.7
CMT,1,1,1419,7.6,CRD,25.0,3.5
CMT,1,1,781,2.9,CSH,12.0,0.0
CMT,1,1,325,0.5,CSH,5.5,0.0
CMT,1,1,676,3.0,CSH,11.5,0.0
CMT,1,1,383,1.5,CSH,7.0,0.0
VTS,1,1,1920,3.46,CRD,21.5,6.45
VTS,1,1,540,0.7,CSH,7.0,0.0
VTS,1,1,720,1.98,CRD,10.0,2.0
VTS,1,1,1140,3.05,CRD,14.5,3.62
VTS,1,1,840,2.02,CRD,11.0,2.2
VTS,1,1,180,0.8,CRD,5.0,1.0
VTS,1,2,240,1.03,CRD,5.5,1.1
CMT,1,1,893,3.1,CRD,12.5,2.0
CMT,1,1,982,4.6,CSH,16.0,0.0
CMT,1,1,1139,4.4,CSH,17.0,0.0
CMT,1,2,370,1.0,CSH,6.0,0.0
CMT,1,1,90,0.5,CSH,3.5,0.0
CMT,1,2,1115,4.5,CSH,17.5,0.0
CMT,1,1,717,1.3,CRD,8.5,2.5
CMT,1,1,477,1.1,CRD,7.0,0.0
CMT,1,1,269,0.4,CRD,4.5,1.1
CMT,1,1,1083,2.1,CRD,12.5,2.0
CMT,1,1,2088,11.9,CRD,36.5,2.5
CMT,1,2,402,1.3,CRD,6.5,1.0
CMT,1,1,528,1.3,CSH,7.5,0.0
CMT,1,1,803,2.9,CSH,12.0,0.0
CMT,1,1,651,1.9,CRD,9.5,2.2
CMT,1,1,182,0.6,CRD,4.5,1.5
CMT,1,2,668,3.0,CSH,12.0,0.0
CMT,1,2,800,2.4,CRD,11.5,1.5
CMT,1,1,903,1.7,CRD,11.5,3.75
CMT,1,4,1075,2.3,CSH,13.0,0.0
CMT,1,2,401,1.8,CRD,7.5,1.0
CMT,1,3,574,0.8,CSH,7.5,0.0
CMT,1,1,483,0.7,CRD,7.0,1.5
CMT,1,1,597,1.2,CSH,8.0,0.0
CMT,1,1,859,2.1,CSH,11.0,0.0
CMT,1,2,273,1.2,CRD,6.0,1.4
CMT,1,1,198,0.5,CRD,4.5,0.5
CMT,1,3,605,2.3,CRD,10.5,1.0
CMT,1,1,1154,2.3,CRD,13.5,2.8
CMT,1,1,741,3.5,CRD,14.0,1.5
CMT,1,1,1325,2.0,CSH,14.5,0.0
CMT,1,1,280,0.7,CSH,5.0,0.0
CMT,1,1,108,0.4,CRD,3.5,1.0
CMT,1,1,680,2.7,CSH,11.0,0.0
CMT,1,1,986,4.9,CRD,17.5,2.0
CMT,1,1,462,1.5,CRD,7.5,0.5
CMT,1,1,306,0.6,CSH,5.5,0.0
CMT,1,1,141,0.8,CSH,4.5,0.0
CMT,1,1,543,1.9,CSH,9.0,0.0
CMT,1,1,287,0.9,CRD,5.5,1.2
CMT,1,1,339,1.7,CSH,7.0,0.0
CMT,1,1,375,1.2,CSH,7.0,0.0
CMT,1,1,411,1.7,CSH,7.5,0.0
VTS,1,1,1740,5.24,CRD,21.5,4.3
VTS,1,1,300,0.74,CRD,5.5,1.0
VTS,1,2,1140,5.83,CSH,19.5,0.0
CMT,1,1,698,5.0,CSH,16.0,0.0
CMT,1,1,196,0.4,CSH,4.0,0.0
CMT,1,1,688,2.7,CRD,11.0,1.0
CMT,1,1,893,2.6,CRD,12.0,2.0
CMT,1,1,1117,2.0,CRD,12.5,2.6
CMT,1,1,781,1.3,CSH,9.5,0.0
CMT,1,1,1127,1.7,CSH,13.0,0.0
CMT,1,1,800,2.0,CRD,10.5,1.0
CMT,1,1,347,1.0,CSH,6.0,0.0
CMT,1,1,543,2.2,CSH,9.0,0.0
CMT,1,1,1091,1.6,CRD,12.0,2.0
CMT,1,1,1444,4.3,CSH,19.0,0.0
CMT,1,3,283,1.0,CSH,6.0,0.0
CMT,1,2,1561,3.5,CRD,17.5,1.0
CMT,1,1,358,1.1,CRD,6.5,1.0
CMT,1,1,1012,3.2,CRD,14.5,4.5
CMT,1,1,1140,2.2,CSH,14.0,0.0
CMT,1,3,390,1.5,CRD,7.0,1.5
CMT,1,1,1593,1.9,CSH,16.5,0.0
CMT,1,1,972,1.9,CSH,11.5,0.0
CMT,1,1,510,1.2,CSH,7.5,0.0
CMT,1,1,460,1.9,CRD,9.0,2.0
CMT,1,1,1001,4.2,CSH,16.5,0.0
CMT,1,1,272,1.2,CSH,6.0,0.0
CMT,1,1,64,0.4,CSH,3.5,0.0
CMT,1,3,2365,7.0,CSH,31.0,0.0
CMT,1,1,697,0.8,CSH,9.0,0.0
CMT,1,1,562,1.2,CSH,8.0,0.0
CMT,1,1,416,1.9,CRD,8.0,1.0
CMT,1,1,344,1.4,CSH,6.5,0.0
CMT,1,1,558,1.4,CSH,8.5,0.0
CMT,1,1,282,1.7,CSH,7.0,0.0
CMT,1,1,1350,6.4,CRD,22.5,4.7
CMT,1,3,1716,4.8,CRD,21.0,2.5
CMT,1,1,530,1.6,CSH,8.0,0.0
CMT,1,1,366,1.5,CRD,7.0,1.6
CMT,1,1,317,1.1,CSH,6.0,0.0
CMT,1,1,512,1.1,CRD,7.5,1.7
CMT,1,2,138,0.6,CRD,4.0,0.9
CMT,1,1,538,1.4,CRD,8.0,1.7
CMT,1,1,50,0.1,NOC,3.0,0.0
CMT,1,1,545,1.4,CSH,8.0,0.0
CMT,1,1,207,0.7,CSH,4.5,0.0
CMT,1,1,289,1.0,CSH,5.5,0.0
VTS,1,1,600,3.79,CRD,13.0,0.0
VTS,1,2,600,2.98,CRD,11.5,2.0
VTS,1,4,300,0.96,CSH,5.5,0.0
VTS,1,2,720,3.45,CRD,13.0,1.0
VTS,1,1,720,2.3,CSH,10.0,0.0
VTS,1,2,300,1.12,CSH,6.0,0.0
VTS,1,1,360,1.02,CRD,6.0,1.0
CMT,1,1,752,2.4,CRD,11.0,2.0
CMT,1,1,1010,6.0,CRD,20.5,4.3
CMT,1,1,354,0.7,CSH,5.5,0.0
CMT,1,1,609,2.3,CSH,9.5,0.0
CMT,1,1,284,0.9,CRD,5.5,1.3
CMT,1,1,423,1.0,CRD,6.5,1.5
CMT,1,1,744,3.1,CSH,12.0,0.0
VTS,1,2,660,1.91,CRD,9.5,2.0
VTS,1,1,840,3.15,CRD,13.0,3.38
VTS,1,2,960,3.77,CSH,14.0,0.0
VTS,1,1,420,1.27,CRD,7.0,0.0
VTS,1,1,540,1.12,CRD,7.5,1.5
VTS,1,2,720,1.82,CSH,9.5,0.0
VTS,1,1,480,1.33,CRD,7.5,2.0
VTS,1,1,840,1.05,CSH,9.5,0.0
VTS,1,1,1020,9.8,CRD,27.0,6.57
VTS,1,1,840,1.49,CSH,10.0,0.0
VTS,1,1,1080,1.99,CSH,12.5,0.0
VTS,1,1,540,1.98,CRD,9.0,0.5
VTS,1,1,540,1.51,CSH,7.5,0.0
VTS,1,1,540,3.22,CSH,12.0,0.0
VTS,1,1,360,0.61,CSH,6.0,0.0
CMT,1,1,792,3.1,CRD,12.0,2.5
CMT,1,1,1106,2.1,CRD,13.0,1.0
CMT,1,1,768,3.8,CRD,13.5,2.9
CMT,1,1,853,1.9,CRD,11.0,2.4
CMT,1,2,999,4.6,CRD,16.5,3.0
CMT,1,2,309,0.7,CSH,5.0,0.0
CMT,1,1,315,1.2,CRD,6.0,1.5
CMT,1,1,339,1.0,CRD,5.5,1.5
CMT,1,1,762,2.4,CRD,10.5,2.3
CMT,1,1,281,0.9,CRD,5.5,1.0
CMT,1,2,754,2.8,CRD,11.5,2.4
CMT,1,1,350,0.8,CRD,6.0,1.0
CMT,1,1,350,0.9,CRD,6.0,1.0
CMT,1,1,458,0.8,CSH,6.5,0.0
CMT,1,1,181,0.3,CSH,4.0,0.0
VTS,1,6,1260,0.96,CRD,13.0,2.6
VTS,1,6,1440,6.21,CRD,21.5,5.38
VTS,1,6,600,2.0,CSH,9.5,0.0
VTS,1,6,660,1.64,CRD,9.5,1.0
VTS,1,6,960,1.99,CRD,11.5,2.3
VTS,1,6,420,2.3,CSH,9.0,0.0
CMT,1,1,2457,3.8,CRD,25.5,3.0
CMT,1,1,503,1.7,CRD,8.5,1.5
CMT,1,1,114,0.5,CSH,4.0,0.0
CMT,1,1,410,1.1,CRD,6.5,1.5
CMT,1,1,314,0.8,CSH,5.5,0.0
CMT,1,3,494,0.6,CSH,6.5,0.0
VTS,1,1,900,3.51,CSH,14.5,0.0
VTS,1,1,180,0.64,CSH,5.0,0.0
VTS,1,1,300,1.39,CSH,6.0,0.0
VTS,1,1,900,2.68,CSH,12.5,0.0
VTS,1,1,180,0.4,CSH,4.0,0.0
CMT,1,2,745,2.6,CSH,11.0,0.0
CMT,1,2,418,0.8,CSH,6.0,0.0
VTS,1,1,1380,5.79,CSH,21.5,0.0
VTS,1,1,300,1.4,CSH,6.5,0.0
VTS,1,1,1020,6.57,CRD,20.5,4.2
VTS,1,1,360,1.39,CRD,7.0,1.0
VTS,1,1,180,0.49,CSH,4.5,0.0
VTS,1,1,240,0.83,CRD,5.0,1.0
CMT,1,1,551,0.8,CSH,7.5,0.0
CMT,1,1,668,1.1,CRD,9.0,3.0
CMT,1,1,1038,3.2,CRD,14.0,2.0
CMT,1,1,580,1.7,CSH,8.5,0.0
CMT,1,1,370,1.0,CRD,6.0,1.0
CMT,1,1,1066,9.4,CSH,27.0,0.0
CMT,1,1,1101,4.7,CRD,17.5,2.0
VTS,1,1,780,0.68,CSH,5.5,0.0
VTS,1,1,2220,5.65,CRD,27.0,2.5
VTS,1,1,1860,4.8,CRD,22.0,4.4
VTS,1,1,180,0.31,CRD,4.0,0.8
VTS,1,1,840,2.98,CRD,12.0,2.0
VTS,1,1,180,0.45,CSH,4.0,0.0
CMT,1,2,717,2.3,CSH,10.0,0.0
CMT,1,1,1378,4.0,CRD,17.5,2.5
CMT,1,1,775,2.6,CRD,11.0,1.0
CMT,1,1,567,0.7,CRD,7.5,1.6
CMT,1,1,1662,7.6,CRD,26.5,5.4
CMT,1,1,1666,4.6,CRD,20.5,4.2
VTS,1,1,1200,7.15,CRD,23.0,4.7
CMT,1,1,612,2.3,CSH,9.5,0.0
CMT,1,1,356,1.5,CSH,7.0,0.0
VTS,1,1,780,1.98,CRD,10.0,2.0
VTS,1,1,660,1.29,CSH,8.5,0.0
VTS,1,1,540,0.86,CRD,7.5,1.0
VTS,1,1,240,0.56,CRD,5.0,1.0
CMT,1,1,368,0.8,CRD,6.0,1.0
CMT,1,3,976,3.2,CRD,13.5,2.1
CMT,1,1,400,0.7,CSH,6.0,0.0
CMT,1,1,742,2.0,CRD,10.5,1.0
CMT,1,1,1023,4.6,CSH,16.5,0.0
CMT,1,2,558,1.4,CSH,8.5,0.0
CMT,1,1,611,1.6,CRD,9.0,1.0
CMT,1,1,1504,3.7,CRD,17.5,1.0
CMT,1,1,765,1.4,CSH,9.5,0.0
CMT,1,1,591,3.6,CRD,12.0,3.25
VTS,1,6,420,1.38,CSH,7.0,0.0
VTS,1,6,780,1.54,CRD,10.0,1.0
VTS,2,6,2220,16.7,CSH,52.0,0.0
VTS,1,6,180,0.71,CRD,4.5,1.0
VTS,1,6,1440,1.24,CSH,14.5,0.0
VTS,1,6,600,1.4,CRD,8.5,1.7
VTS,1,6,480,1.0,CRD,7.0,1.4
CMT,1,2,504,1.5,CSH,8.0,0.0
CMT,2,2,965,7.0,CRD,52.0,10.5
CMT,1,2,837,5.1,CSH,17.0,0.0
VTS,1,1,180,0.53,CSH,4.0,0.0
VTS,1,1,300,1.16,CRD,6.0,1.5
VTS,1,1,720,1.03,CRD,9.0,2.25
VTS,1,1,360,1.93,CRD,7.5,1.5
VTS,1,1,600,1.11,CSH,8.0,0.0
CMT,1,1,3744,14.6,CRD,49.5,11.25
CMT,1,1,3072,11.5,CRD,43.0,12.45
CMT,1,1,1218,2.1,CSH,13.5,0.0
CMT,1,1,753,3.2,CSH,12.0,0.0
CMT,1,1,771,9.0,CSH,25.5,0.0
CMT,1,1,779,1.8,CSH,10.5,0.0
CMT,1,1,1138,2.5,CRD,13.5,1.5
CMT,1,1,999,5.1,CSH,17.0,0.0
CMT,1,1,1952,7.1,CRD,27.5,7.0
CMT,1,4,2226,2.3,CRD,6.5,1.5
CMT,1,1,318,1.3,CSH,6.5,0.0
CMT,1,1,647,1.5,CSH,8.5,0.0
CMT,1,1,1110,2.0,CRD,12.5,2.6
CMT,2,1,2088,16.5,CSH,52.0,0.0
CMT,1,1,258,1.2,CSH,5.5,0.0
VTS,1,1,1140,1.9,CRD,12.5,1.0
VTS,1,2,1080,8.79,CRD,25.5,6.17
VTS,1,1,480,0.98,CRD,6.5,1.0
VTS,1,1,900,3.82,CRD,14.0,2.9
CMT,1,1,518,1.8,CRD,8.5,2.25
CMT,1,1,170,0.9,CRD,5.0,1.6
VTS,1,6,1500,8.11,CSH,28.0,0.0
CMT,1,1,1497,3.1,CSH,17.5,0.0
CMT,1,1,1440,12.3,CRD,35.5,7.3
CMT,1,1,376,1.1,CSH,6.0,0.0
CMT,1,1,286,0.8,CRD,5.5,1.0
CMT,1,2,1181,5.4,CSH,18.5,0.0
CMT,1,1,874,4.5,CSH,16.0,0.0
CMT,1,2,653,0.9,CSH,8.0,0.0
VTS,1,1,540,1.78,CRD,8.5,1.5
VTS,1,1,480,0.92,CSH,7.0,0.0
VTS,1,1,1140,2.89,CRD,15.0,2.0
VTS,1,1,420,1.3,CRD,7.5,1.6
VTS,1,1,600,1.51,CSH,8.0,0.0
VTS,1,1,960,3.86,CSH,14.5,0.0
VTS,1,1,660,2.57,CRD,10.5,2.1
VTS,1,6,2340,8.61,CRD,35.0,8.07
VTS,1,6,420,0.98,CRD,6.0,1.2
VTS,1,6,1020,3.01,CRD,15.0,3.75
VTS,1,6,180,0.64,CRD,4.0,0.5
VTS,3,6,1260,14.09,CRD,56.0,13.25
VTS,1,6,660,2.47,CSH,10.5,0.0
VTS,1,6,1800,7.09,CRD,25.0,5.0
VTS,1,6,1500,1.63,CRD,16.0,4.0
VTS,1,6,780,1.46,CRD,10.0,1.0
VTS,1,6,1080,2.34,CSH,13.5,0.0
VTS,1,6,1380,6.32,CSH,22.0,0.0
CMT,1,2,409,2.6,CSH,9.5,0.0
CMT,1,1,309,0.9,CSH,5.5,0.0
CMT,1,1,1354,5.4,DIS,17.5,0.0
CMT,1,1,283,0.7,CRD,5.5,10.0
CMT,1,1,486,1.7,CRD,7.5,1.2
CMT,1,1,1029,2.9,CSH,14.0,0.0
CMT,1,1,1349,5.9,CRD,21.0,0.0
CMT,1,1,570,3.9,CRD,12.5,2.7
CMT,1,1,871,5.7,CSH,17.0,0.0
CMT,1,1,605,2.0,CRD,9.0,1.5
CMT,1,1,902,3.6,CSH,14.0,0.0
VTS,1,1,1740,17.15,CSH,46.0,0.0
VTS,1,1,1080,6.47,CRD,20.5,5.25
VTS,1,1,1020,2.54,CRD,13.0,2.7
VTS,1,1,300,1.63,CRD,7.0,1.5
VTS,1,1,2880,8.53,CRD,34.5,3.0
VTS,1,1,1140,1.97,CRD,13.5,1.5
VTS,1,1,600,1.78,CRD,9.0,2.0
VTS,1,1,960,1.77,CRD,11.5,2.3
VTS,1,1,720,1.35,CRD,9.0,1.8
VTS,1,1,1200,2.98,CRD,14.5,1.5
VTS,1,1,840,1.59,CRD,10.5,2.1
VTS,1,1,840,2.56,CRD,12.0,2.4
VTS,1,1,180,0.87,CSH,5.0,0.0
CMT,1,1,206,1.2,CRD,5.5,1.8
CMT,1,1,213,1.0,CSH,5.0,0.0
CMT,1,1,523,3.7,CRD,12.5,1.0
CMT,1,1,1260,2.8,CRD,14.5,1.5
CMT,1,1,899,1.7,CRD,11.0,2.3
CMT,1,1,225,0.6,CSH,4.5,0.0
VTS,1,6,780,3.76,CRD,14.0,1.5
VTS,1,6,840,1.33,CRD,10.0,2.0
VTS,1,6,1080,4.08,CSH,16.5,0.0
VTS,1,6,480,2.18,CRD,9.5,1.9
VTS,1,6,300,1.23,CSH,6.0,0.0
VTS,1,6,720,0.59,CSH,9.0,0.0
VTS,1,6,360,1.47,CRD,7.0,1.0
VTS,1,6,1020,2.22,CRD,12.5,3.12
VTS,1,6,600,4.27,CSH,14.0,0.0
VTS,1,6,600,1.46,CRD,8.5,2.12
CMT,1,1,1415,4.5,CSH,18.5,0.0
CMT,1,1,223,0.7,CRD,5.0,1.2
CMT,1,1,886,1.9,CSH,11.0,0.0
CMT,1,1,683,2.0,CRD,10.0,2.0
CMT,1,1,314,0.9,CRD,5.5,1.0
CMT,1,1,573,2.0,CRD,9.5,1.8
CMT,1,1,349,1.7,CRD,7.0,1.6
CMT,1,2,538,1.7,CRD,8.5,1.0
VTS,1,1,480,1.22,CRD,7.0,1.5
VTS,1,1,540,1.89,CSH,9.0,0.0
VTS,1,1,1260,5.57,CRD,19.5,5.0
VTS,1,1,720,2.77,CSH,11.0,0.0
VTS,1,1,1380,12.29,CRD,35.5,0.0
VTS,1,1,600,1.62,CSH,9.0,0.0
VTS,1,1,180,1.07,CRD,5.0,1.0
VTS,1,1,900,10.21,CRD,29.5,3.0
VTS,1,2,840,2.12,CSH,11.0,0.0
VTS,1,2,300,0.86,CSH,6.0,0.0
VTS,1,2,1260,12.58,CSH,35.0,0.0
VTS,1,1,360,0.77,CRD,6.0,1.2
VTS,1,4,1620,5.4,CSH,21.0,0.0
VTS,1,1,840,4.47,CSH,15.0,0.0
VTS,1,1,720,2.56,CRD,11.0,1.0
VTS,1,1,1200,9.49,CRD,27.5,6.67
VTS,1,1,840,2.8,CRD,12.5,1.5
CMT,1,1,661,3.2,CSH,12.0,0.0
CMT,1,1,492,1.1,CRD,7.0,1.5
CMT,1,1,947,4.0,CSH,16.0,0.0
CMT,1,1,186,0.9,CRD,5.0,1.5
CMT,1,1,682,1.7,CRD,9.5,2.0
CMT,1,1,604,2.0,CRD,9.5,1.0
VTS,1,1,300,1.04,CRD,6.0,1.4
VTS,1,1,1200,3.89,CRD,16.0,3.4
VTS,1,1,2400,5.85,CRD,27.0,5.5
VTS,1,1,300,0.81,CRD,5.0,0.0
VTS,1,1,480,1.81,CRD,7.5,1.88
VTS,1,1,480,1.27,CRD,7.0,1.5
VTS,1,1,660,2.03,CRD,9.0,1.9
VTS,1,1,1800,10.81,CSH,32.0,0.0
VTS,1,1,3360,13.93,CSH,47.5,0.0
VTS,1,1,300,1.32,CSH,6.0,0.0
VTS,1,6,540,1.6,CRD,8.5,1.5
VTS,1,6,720,1.54,CSH,9.5,0.0
VTS,1,6,240,0.54,CRD,4.5,1.12
VTS,1,6,480,0.63,CSH,6.5,0.0
VTS,1,6,900,4.16,CSH,16.5,0.0
VTS,1,6,780,1.36,CSH,9.5,0.0
CMT,1,2,969,9.3,CRD,26.5,6.56
CMT,1,2,722,4.2,CSH,14.5,0.0
CMT,1,1,149,0.3,CRD,4.0,0.9
CMT,1,1,3,0.0,CSH,2.5,0.0
CMT,1,1,889,1.9,CSH,11.5,0.0
CMT,1,1,1882,5.2,CRD,23.0,4.0
CMT,1,1,1222,6.0,CSH,20.5,0.0
CMT,1,1,281,1.3,CRD,6.5,1.5
CMT,1,2,202,0.4,CRD,4.5,1.0
CMT,1,1,314,1.0,CRD,6.0,1.3
VTS,1,4,1200,5.05,CRD,18.5,2.5
VTS,1,3,420,1.84,CRD,8.0,1.0
VTS,1,3,240,0.65,CRD,5.0,1.25
VTS,1,3,300,2.04,CRD,8.0,2.0
VTS,1,3,300,1.09,CSH,5.5,0.0
VTS,1,4,840,3.99,CRD,14.5,3.0
CMT,1,1,588,3.1,CRD,11.0,0.0
CMT,2,1,1077,16.0,CSH,52.0,0.0
CMT,1,1,1188,2.3,CRD,13.5,1.5
CMT,1,1,318,0.8,CRD,5.5,0.5
CMT,1,1,928,3.0,CRD,12.5,2.0
